Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,1,240,37,82,.451,11,26,.423,6,14,.429,10,30,40,20,11,7,17,21,91
MEM,0,240,40,78,.513,5,20,.250,16,21,.762,7,33,40,32,10,6,15,17,101
