Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,39:10,5,18,.278,1,4,.250,2,6,.333,2,9,11,17,3,0,8,3,13,+12
Bradley Beal,35:29,12,21,.571,3,4,.750,3,4,.750,0,1,1,2,3,1,1,1,30,+13
Raul Neto,27:43,2,3,.667,0,1,.000,2,2,1.000,0,4,4,4,1,0,3,3,6,+11
Deni Avdija,26:12,3,11,.273,0,6,.000,0,1,.000,1,5,6,0,0,0,0,2,6,+5
Alex Len,15:55,3,3,1.000,0,0,,3,4,.750,1,3,4,1,0,0,0,3,9,+7
Dāvis Bertāns,28:03,6,12,.500,6,12,.500,3,3,1.000,0,3,3,2,0,0,0,2,21,+6
Ish Smith,21:40,1,4,.250,0,1,.000,0,2,.000,1,5,6,4,0,0,0,3,2,+4
Robin Lopez,16:07,7,9,.778,0,0,,3,5,.600,1,1,2,0,0,0,0,1,17,+6
Daniel Gafford,15:58,6,6,1.000,0,0,,1,2,.500,2,3,5,0,0,1,0,1,13,-1
Garrison Mathews,12:53,1,4,.250,0,3,.000,0,0,,0,0,0,1,1,0,0,0,2,-3
Cassius Winston,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
