Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,31:26,.638,.575,.100,.400,0.0,15.8,6.0,47.1,0.0,0.0,7.8,38.7,126,154,4.3
Mikal Bridges,28:52,.836,.778,.333,.444,7.1,5.7,6.6,0.0,1.8,2.9,0.0,17.8,172,149,6.3
Deandre Ayton,26:02,.717,.750,.000,.500,15.7,25.4,19.4,20.1,2.0,3.2,0.0,8.9,175,145,3.4
Chris Paul,23:56,.379,.318,.182,.182,4.3,6.9,5.3,44.6,2.2,0.0,14.4,27.6,91,150,-7.4
Torrey Craig,22:03,.375,.375,1.000,.000,9.3,7.5,8.6,0.0,0.0,0.0,33.3,13.0,69,155,-18.0
Cameron Payne,20:14,.581,.500,.667,.333,0.0,8.2,3.1,25.2,2.6,4.1,0.0,16.2,136,146,1.9
Cameron Johnson,19:22,.111,.111,.667,.000,5.3,8.5,6.5,0.0,8.2,0.0,0.0,22.1,35,137,-16.8
Jevon Carter,17:20,.750,.750,.750,.000,0.0,9.5,3.6,10.1,3.1,0.0,0.0,11.0,150,148,2.7
Frank Kaminsky,12:38,1.215,1.500,1.000,1.000,0.0,26.2,10.0,0.0,0.0,0.0,25.8,14.6,133,152,2.6
Jalen Smith,8:02,1.087,1.000,.000,4.000,0.0,41.2,15.7,0.0,0.0,0.0,26.6,22.3,159,150,-1.1
Dario Šarić,8:02,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0,156,-22.7
E'Twaun Moore,8:02,.205,.000,.750,.500,0.0,20.6,7.9,0.0,6.6,0.0,17.0,34.9,38,138,-24.4
Langston Galloway,8:02,.579,.500,.667,1.000,0.0,20.6,7.9,0.0,0.0,0.0,0.0,25.6,121,153,-3.3
Ty-Shon Alexander,5:59,,,,,0.0,27.7,10.6,24.3,0.0,0.0,,0.0,236,152,-5.4
