Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,38:23,14,22,.636,4,7,.571,6,6,1.000,0,5,5,6,2,0,0,1,38,+8
Patrick Williams,34:15,3,10,.300,0,2,.000,0,0,,2,6,8,0,4,0,2,5,6,0
Coby White,31:45,6,14,.429,2,5,.400,0,0,,0,3,3,5,0,0,3,3,14,-18
Wendell Carter,25:15,9,15,.600,0,1,.000,5,6,.833,3,4,7,3,0,0,1,4,23,0
Otto Porter,6:25,1,2,.500,0,0,,0,0,,1,0,1,2,0,0,0,0,2,-2
Thaddeus Young,29:52,7,12,.583,0,1,.000,1,1,1.000,3,4,7,5,1,0,2,4,15,-2
Garrett Temple,27:09,3,5,.600,2,3,.667,1,1,1.000,0,3,3,1,1,1,1,2,9,-2
Denzel Valentine,24:31,2,8,.250,1,5,.200,0,0,,0,4,4,1,0,0,0,1,5,+9
Daniel Gafford,15:34,0,0,,0,0,,0,0,,0,2,2,2,2,2,2,3,0,0
Adam Mokoka,6:51,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,-3
