Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,40,89,.449,19,47,.404,12,12,1.000,7,36,43,27,6,5,15,22,111
POR,1,240,38,83,.458,14,42,.333,22,25,.880,8,34,42,18,9,6,13,14,112
