Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dennis Schröder,34:48,.422,.267,.200,.600,6.0,12.5,9.6,19.4,3.0,0.0,24.0,32.0,80,106,-7.8
Markieff Morris,27:39,.462,.462,.692,.000,0.0,18.9,10.3,6.9,1.9,2.8,0.0,21.0,103,103,2.0
Kentavious Caldwell-Pope,20:44,.000,.000,.000,.200,0.0,8.4,4.6,0.0,2.5,0.0,15.5,13.9,0,109,-15.7
Damian Jones,15:21,1.064,1.000,.000,2.000,20.4,34.1,27.9,0.0,0.0,0.0,34.7,8.4,153,101,0.6
LeBron James,10:36,.683,.583,.333,.500,0.0,8.2,4.5,88.7,0.0,0.0,12.0,35.0,141,115,22.6
Kyle Kuzma,36:32,.450,.438,.625,.250,0.0,11.9,6.5,4.4,1.4,0.0,18.4,13.3,80,110,-5.5
Montrezl Harrell,32:34,.779,.769,.000,.308,16.0,16.1,16.1,7.7,0.0,2.4,11.9,23.0,142,109,9.0
Alex Caruso,20:40,.387,.500,.333,.667,10.1,8.4,9.2,14.7,2.5,3.8,20.5,10.5,91,107,1.4
Talen Horton-Tucker,20:35,.362,.333,.167,.083,5.1,17.0,11.5,37.8,0.0,0.0,7.4,29.1,90,110,-4.7
Wesley Matthews,18:28,.900,.900,.800,.000,0.0,9.5,5.1,0.0,0.0,0.0,16.7,14.5,135,115,6.2
Alfonzo McKinnie,2:03,,,,,0.0,0.0,0.0,68.9,0.0,0.0,,0.0,224,120,15.3
