Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
OKC,240,.585,.560,.326,.261,35.4,78.9,54.7,51.1,7.2,5.7,12.8,100.0,123.2,126.3
PHO,240,.641,.607,.369,.321,21.1,64.6,45.3,60.0,9.2,11.3,9.4,100.0,126.3,123.2
