Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Bazley,35:20,.625,.692,.154,.385,14.2,14.3,14.2,11.9,0.0,0.0,16.5,21.0,119,131,-1.0
Luguentz Dort,34:35,.263,.263,.474,.000,0.0,3.7,1.6,14.1,0.0,0.0,9.5,24.8,70,133,-16.7
Théo Maledon,28:13,.738,.650,.600,.500,0.0,17.9,7.9,18.6,1.7,0.0,14.1,20.5,143,126,4.8
Moses Brown,14:23,.515,.667,.000,.667,20.9,26.3,23.3,0.0,3.4,6.3,0.0,11.0,129,116,0.8
Aleksej Pokusevski,9:59,.500,.500,.250,.000,0.0,0.0,0.0,27.2,0.0,0.0,0.0,16.4,131,133,-0.8
Kenrich Williams,29:46,.631,.636,.273,.182,3.4,17.0,9.4,9.1,1.7,0.0,14.4,19.0,119,127,-1.9
Ty Jerome,22:45,.689,.650,.400,.200,0.0,11.1,4.9,30.6,2.2,4.0,8.4,21.3,149,123,9.6
Isaiah Roby,21:42,.671,.500,.167,.833,4.6,23.3,12.9,0.0,2.3,0.0,26.8,21.1,106,124,-7.0
Gabriel Deck,18:42,.751,.667,.167,.500,16.0,20.3,17.9,22.2,2.6,0.0,0.0,16.0,179,124,13.9
Sviatoslav Mykhailiuk,15:03,.500,.500,.429,.000,0.0,16.8,7.4,0.0,0.0,0.0,22.2,24.4,79,131,-13.5
Tony Bradley,9:32,1.000,1.000,.000,.000,42.0,39.7,41.0,0.0,5.2,9.5,0.0,12.8,209,108,18.3
