Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,240,.648,.628,.389,.200,13.9,70.7,48.9,64.0,5.6,20.6,14.8,100.0,119.0,85.3
MIN,240,.417,.398,.340,.136,29.3,86.1,51.1,63.2,10.3,10.9,13.5,100.0,85.3,119.0
