Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,31:32,.488,.472,.278,.056,0.0,7.9,4.5,22.8,3.2,0.0,5.1,26.7,112,97,5.3
Bojan Bogdanović,29:49,.706,.679,.143,.143,3.7,13.9,9.6,5.5,0.0,0.0,11.8,24.5,129,100,5.1
Royce O'Neale,27:25,.250,.250,.250,.000,8.1,24.1,17.3,0.0,1.8,2.6,20.0,7.9,68,88,-2.0
Rudy Gobert,27:09,.427,.417,.000,.167,16.4,24.4,21.0,10.1,0.0,5.3,7.2,22.2,106,90,2.0
Mike Conley,22:21,.550,.550,.300,.000,0.0,3.7,2.1,25.8,0.0,0.0,16.7,23.3,108,107,-4.1
Joe Ingles,26:44,.600,.600,.200,.000,0.0,12.4,7.1,18.6,1.9,0.0,0.0,8.1,149,97,3.3
Jordan Clarkson,24:56,.885,.885,.615,.000,4.5,19.9,13.3,0.0,0.0,0.0,23.5,29.6,124,96,11.0
Derrick Favors,17:35,.589,.400,.000,1.200,25.4,9.4,16.2,0.0,5.7,4.1,20.7,23.8,116,88,4.0
Georges Niang,17:29,.317,.214,.571,.286,0.0,4.7,2.7,20.0,2.9,0.0,0.0,19.5,96,100,-2.7
Miye Oni,5:23,.000,.000,1.000,.000,0.0,30.7,17.7,0.0,0.0,0.0,0.0,8.1,0,89,-11.3
Jarrell Brantley,3:16,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,39.8,101,110,40.9
Juwan Morgan,3:16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-8.9
Shaquille Harrison,3:05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-3.8
