Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,1,240,43,85,.506,16,36,.444,10,15,.667,11,44,55,24,4,10,16,20,112
HOU,0,240,36,90,.400,10,33,.303,14,17,.824,9,24,33,18,8,8,7,15,96
