Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
OKC,240,.495,.449,.608,.342,12.2,88.9,44.7,69.0,6.1,8.5,14.2,100.0,91.7,120.2
MIA,240,.664,.667,.420,.222,11.1,87.8,55.3,73.9,7.1,0.0,13.6,100.0,120.2,91.7
