Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,0,240,29,79,.367,13,48,.271,19,27,.704,6,32,38,20,6,4,15,15,90
MIA,1,240,46,81,.568,16,34,.471,10,18,.556,4,43,47,34,7,0,14,20,118
