Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,27:51,7,15,.467,2,6,.333,2,2,1.000,0,2,2,4,0,0,2,2,18,-21
Darius Bazley,25:55,5,10,.500,3,5,.600,3,3,1.000,0,8,8,2,2,1,2,1,16,-17
Luguentz Dort,23:34,4,8,.500,2,4,.500,2,3,.667,0,1,1,2,0,0,0,1,12,-12
George Hill,21:14,1,5,.200,1,3,.333,0,0,,0,0,0,2,0,1,0,0,3,-5
Al Horford,21:14,1,6,.167,0,4,.000,0,0,,1,4,5,1,0,0,0,1,2,-5
Isaiah Roby,24:06,1,5,.200,1,3,.333,0,0,,1,1,2,2,0,1,1,1,3,-20
Justin Jackson,18:58,2,7,.286,0,5,.000,2,2,1.000,1,6,7,0,1,0,1,3,6,-19
Théo Maledon,17:45,2,7,.286,2,7,.286,1,2,.500,0,1,1,2,1,0,3,0,7,-14
Hamidou Diallo,17:08,3,3,1.000,0,0,,3,4,.750,1,2,3,1,0,0,2,2,9,-17
Mike Muscala,13:42,1,7,.143,1,7,.143,1,1,1.000,0,2,2,0,0,0,0,1,4,-17
Kenrich Williams,8:09,0,0,,0,0,,2,2,1.000,0,1,1,2,1,1,2,0,2,+4
Darius Miller,7:18,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,1,1,3,+1
Josh Hall,7:18,0,2,.000,0,1,.000,0,0,,1,2,3,2,0,0,1,2,0,+1
Moses Brown,5:48,1,1,1.000,0,0,,3,8,.375,1,2,3,0,1,0,0,0,5,+1
