Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,36:11,12,19,.632,2,4,.500,7,8,.875,2,9,11,11,1,1,4,3,33,+18
Khris Middleton,33:22,3,12,.250,1,4,.250,9,9,1.000,0,5,5,8,2,1,2,2,16,-3
Jrue Holiday,32:12,6,18,.333,2,5,.400,4,4,1.000,2,6,8,3,2,1,3,3,18,-5
Donte DiVincenzo,28:58,4,9,.444,1,4,.250,1,2,.500,4,9,13,3,2,0,4,2,10,-3
Brook Lopez,27:03,4,10,.400,2,7,.286,1,2,.500,1,4,5,2,0,0,1,3,11,-12
Pat Connaughton,26:13,4,6,.667,3,5,.600,0,0,,2,3,5,2,1,0,1,3,11,+6
Bobby Portis,21:42,5,12,.417,4,8,.500,0,0,,1,7,8,1,1,0,1,1,14,+13
D.J. Augustin,16:28,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,1,0,2,+11
Bryn Forbes,16:05,4,11,.364,2,8,.250,0,0,,0,1,1,1,0,0,1,1,10,+6
Thanasis Antetokounmpo,1:46,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1
