Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,36:11,.733,.684,.211,.421,5.5,23.9,14.9,53.9,1.2,2.5,15.1,27.5,139,106,15.6
Khris Middleton,33:22,.501,.292,.333,.750,0.0,14.4,7.3,29.7,2.6,2.7,11.1,20.2,118,104,1.8
Jrue Holiday,32:12,.455,.389,.278,.222,6.2,17.9,12.2,13.1,2.7,2.8,13.2,26.5,94,103,-3.9
Donte DiVincenzo,28:58,.506,.500,.444,.222,13.8,29.8,22.0,13.7,3.0,0.0,28.8,18.0,92,103,-2.5
Brook Lopez,27:03,.506,.500,.700,.200,3.7,14.2,9.1,9.9,0.0,0.0,8.4,16.5,104,112,-4.9
Pat Connaughton,26:13,.917,.917,.833,.000,7.6,11.0,9.3,10.3,1.6,0.0,14.3,10.0,153,109,4.6
Bobby Portis,21:42,.583,.583,.667,.000,4.6,31.0,18.1,6.9,2.0,0.0,7.7,22.5,109,105,3.3
D.J. Augustin,16:28,1.000,1.000,.000,.000,0.0,0.0,0.0,14.5,0.0,0.0,50.0,4.6,113,115,-6.5
Bryn Forbes,16:05,.455,.455,.727,.000,0.0,6.0,3.0,9.6,0.0,0.0,8.3,28.0,87,114,-9.0
Thanasis Antetokounmpo,1:46,.000,.000,.000,.000,56.6,0.0,27.7,0.0,0.0,0.0,0.0,21.2,66,113,-29.5
