Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,33:27,.346,.313,.188,.188,3.3,23.0,13.9,29.7,4.1,2.6,5.5,23.3,89,108,0.3
Kentavious Caldwell-Pope,33:24,.727,.667,.500,.333,0.0,2.9,1.5,15.7,2.8,0.0,12.7,10.1,133,119,1.3
LeBron James,27:33,.675,.636,.455,.636,0.0,24.4,13.1,34.2,0.0,0.0,26.2,29.5,104,118,-0.6
Alex Caruso,26:06,.354,.389,.444,.222,4.3,11.0,7.9,25.9,0.0,0.0,9.2,17.8,88,122,-8.0
Andre Drummond,25:36,.603,.571,.000,.286,17.4,26.3,22.2,7.2,1.8,0.0,0.0,26.2,130,113,1.5
Kyle Kuzma,35:57,.711,.688,.688,.125,0.0,8.0,4.3,0.0,1.3,4.8,5.6,21.2,119,118,5.1
Talen Horton-Tucker,21:54,.632,.625,.125,.875,5.1,8.8,7.1,51.1,0.0,0.0,21.3,27.4,116,122,-0.6
Montrezl Harrell,17:07,.945,1.000,.000,1.333,0.0,16.8,9.0,8.6,0.0,10.0,17.4,14.3,151,114,3.2
Markieff Morris,9:29,,,,,0.0,30.4,16.3,12.3,0.0,9.0,100.0,4.5,47,110,-5.3
Ben McLemore,9:27,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,126,-19.1
