Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
John Wall,26:47,4,16,.250,0,5,.000,6,8,.750,0,0,0,0,0,0,5,0,14,-33
Justin Patton,26:05,4,6,.667,2,4,.500,0,0,,1,4,5,0,0,2,2,6,10,-20
Danuel House,23:30,2,11,.182,0,6,.000,1,1,1.000,3,2,5,0,0,0,2,1,5,-26
Eric Gordon,22:40,1,10,.100,0,5,.000,3,3,1.000,0,2,2,2,0,0,2,4,5,-20
P.J. Tucker,22:02,0,1,.000,0,1,.000,1,2,.500,3,2,5,1,1,2,2,1,1,-28
Sterling Brown,27:49,1,8,.125,1,8,.125,2,2,1.000,1,5,6,3,2,0,4,5,5,-30
Jae'Sean Tate,24:02,4,6,.667,0,1,.000,6,7,.857,0,4,4,0,1,1,2,2,14,-25
David Nwaba,22:33,4,8,.500,0,2,.000,3,5,.600,3,1,4,0,1,0,0,1,11,-22
Ben McLemore,20:23,2,10,.200,0,7,.000,3,3,1.000,0,1,1,0,1,0,1,4,7,-23
Mason Jones,15:36,1,5,.200,1,5,.200,9,10,.900,1,4,5,2,0,0,2,0,12,-13
Rodions Kurucs,8:33,0,2,.000,0,1,.000,0,0,,0,1,1,2,1,1,1,0,0,-5
