Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,1,240,23,83,.277,4,45,.089,34,41,.829,12,26,38,10,7,6,23,24,84
MEM,0,240,50,94,.532,10,30,.333,23,28,.821,11,45,56,27,16,3,18,31,133
