Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kemba Walker,36:54,11,17,.647,5,11,.455,5,6,.833,0,4,4,4,0,1,4,1,32,+6
Marcus Smart,35:32,4,11,.364,1,5,.200,2,3,.667,3,4,7,5,1,0,0,1,11,+21
Jayson Tatum,33:58,3,17,.176,1,8,.125,8,8,1.000,0,11,11,6,1,0,5,0,15,+13
Tristan Thompson,33:46,3,7,.429,0,0,,3,3,1.000,5,7,12,1,1,0,4,2,9,+13
Romeo Langford,31:48,1,4,.250,0,2,.000,0,0,,1,0,1,0,0,1,0,3,2,+7
Payton Pritchard,20:41,3,8,.375,2,7,.286,2,2,1.000,0,4,4,0,1,0,0,0,10,+2
Grant Williams,17:11,2,4,.500,0,2,.000,1,2,.500,1,1,2,0,2,0,3,2,5,+2
Jabari Parker,15:20,3,5,.600,0,1,.000,0,0,,0,4,4,4,1,0,2,1,6,-2
Aaron Nesmith,8:58,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,1,2,6,0
Semi Ojeleye,5:52,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,1,0,3,+3
