Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Jokić,36:42,5,15,.333,2,5,.400,3,4,.750,2,8,10,6,3,0,4,5,15,-7
Jamal Murray,34:50,11,20,.550,3,8,.375,5,6,.833,1,3,4,4,2,0,2,4,30,-15
Zeke Nnaji,29:55,3,5,.600,1,3,.333,0,0,,0,3,3,1,0,0,2,0,7,-6
Will Barton,26:19,6,11,.545,3,5,.600,0,1,.000,0,3,3,3,0,1,1,1,15,-11
Michael Porter,19:06,4,7,.571,1,3,.333,1,1,1.000,0,3,3,0,0,2,0,3,10,-4
Monte Morris,32:01,7,13,.538,1,4,.250,0,0,,0,7,7,6,0,0,0,2,15,-4
Facundo Campazzo,26:33,4,7,.571,4,7,.571,4,4,1.000,0,1,1,2,0,0,1,5,16,+6
Bol Bol,12:11,2,2,1.000,1,1,1.000,0,0,,0,0,0,1,1,0,1,1,5,-5
R.J. Hampton,10:44,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,1,2,2,+4
Isaiah Hartenstein,10:37,0,2,.000,0,0,,0,0,,0,0,0,1,2,0,1,0,0,0
Markus Howard,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
Vlatko Čančar,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
