Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ben Simmons,32:53,.599,.556,.000,.889,3.5,24.3,14.6,26.0,1.6,5.4,19.3,20.7,116,90,5.9
Joel Embiid,30:39,.585,.550,.200,.350,14.9,19.6,17.4,12.4,1.7,2.9,4.2,34.4,128,93,10.2
Tobias Harris,30:10,.571,.571,.357,.143,7.6,9.9,8.8,10.7,0.0,5.9,0.0,21.6,131,99,6.4
Seth Curry,29:53,.957,.938,.500,.250,0.0,13.4,7.1,15.4,1.7,0.0,0.0,13.0,199,98,13.5
Danny Green,28:02,.500,.500,1.000,.000,4.1,14.3,9.5,13.7,7.3,0.0,14.3,10.9,112,85,7.9
Shake Milton,22:32,.563,.500,.250,.250,0.0,4.4,2.4,0.0,0.0,0.0,25.3,23.1,84,105,-12.0
Furkan Korkmaz,18:00,.214,.214,.714,.000,0.0,16.7,8.9,7.0,0.0,0.0,30.0,24.3,39,100,-19.5
Mike Scott,16:46,.300,.300,1.000,.000,0.0,11.9,6.4,0.0,0.0,0.0,0.0,13.1,70,102,-7.6
Dwight Howard,15:24,.605,.571,.000,.143,22.3,19.5,20.8,0.0,3.3,5.8,0.0,21.1,141,87,4.2
Tyrese Maxey,8:49,.250,.250,.000,.000,13.0,11.3,12.1,45.9,0.0,0.0,20.0,24.8,83,102,-5.1
Matisse Thybulle,6:52,,,,,0.0,0.0,0.0,0.0,7.4,0.0,,0.0,0,91,4.3
