Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Théo Maledon,33:25,8,9,.889,6,6,1.000,2,2,1.000,0,3,3,3,1,0,1,0,24,-8
Luguentz Dort,32:50,2,14,.143,1,9,.111,5,6,.833,0,1,1,2,0,0,2,1,10,-8
Darius Bazley,32:35,5,9,.556,2,5,.400,2,2,1.000,0,5,5,4,1,1,2,1,14,+6
Shai Gilgeous-Alexander,31:09,7,10,.700,0,1,.000,10,13,.769,1,3,4,5,0,1,4,2,24,-14
Al Horford,23:38,6,15,.400,4,6,.667,0,0,,2,4,6,4,1,2,0,1,16,-2
Hamidou Diallo,22:41,4,9,.444,1,3,.333,9,9,1.000,0,3,3,2,0,0,2,3,18,-16
Aleksej Pokusevski,16:25,1,6,.167,0,3,.000,0,0,,0,2,2,0,0,0,0,0,2,-24
Mike Muscala,15:34,2,4,.500,2,4,.500,0,0,,0,4,4,0,0,0,1,1,6,-11
Isaiah Roby,11:46,0,0,,0,0,,0,0,,1,3,4,0,0,0,0,3,0,-23
Kenrich Williams,5:26,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-10
Josh Hall,5:03,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3,-2
Justin Jackson,4:44,2,6,.333,0,1,.000,0,0,,1,2,3,1,0,0,0,0,4,+1
Moses Brown,4:44,2,2,1.000,0,0,,0,0,,1,0,1,2,0,0,0,0,4,+1
