Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Théo Maledon,33:25,1.215,1.222,.667,.222,0.0,10.8,5.0,15.1,1.4,0.0,9.2,13.8,206,140,11.3
Luguentz Dort,32:50,.300,.179,.643,.429,0.0,3.7,1.7,7.9,0.0,0.0,10.7,24.1,63,144,-20.2
Darius Bazley,32:35,.709,.667,.556,.222,0.0,18.4,8.6,18.1,1.4,2.7,16.8,15.5,124,136,0.9
Shai Gilgeous-Alexander,31:09,.763,.700,.100,1.300,3.3,11.6,7.2,26.4,0.0,2.8,20.3,26.9,132,141,-0.6
Al Horford,23:38,.533,.533,.400,.000,8.8,20.3,14.2,29.2,1.9,7.4,0.0,27.0,121,132,6.9
Hamidou Diallo,22:41,.694,.500,.333,1.000,0.0,15.9,7.4,13.4,0.0,0.0,13.4,28.0,127,142,-4.3
Aleksej Pokusevski,16:25,.167,.167,.500,.000,0.0,14.6,6.8,0.0,0.0,0.0,0.0,15.5,35,142,-19.4
Mike Muscala,15:34,.750,.750,1.000,.000,0.0,30.8,14.3,0.0,0.0,0.0,20.0,13.6,103,139,-6.2
Isaiah Roby,11:46,,,,,8.9,30.6,19.0,0.0,0.0,0.0,,0.0,234,139,-12.6
Kenrich Williams,5:26,,,,,0.0,0.0,0.0,0.0,8.4,0.0,,0.0,0,125,-0.8
Josh Hall,5:03,.521,.500,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,104,145,-11.0
Moses Brown,4:44,1.000,1.000,.000,.000,22.0,0.0,11.8,100.0,0.0,0.0,0.0,18.0,214,145,26.2
Justin Jackson,4:44,.333,.333,.167,.000,22.0,50.7,35.4,51.4,0.0,0.0,0.0,53.9,86,136,-15.4
