Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,0,240,44,79,.557,20,34,.588,13,17,.765,8,38,46,22,4,6,14,20,121
CLE,1,240,41,92,.446,4,10,.400,13,17,.765,11,26,37,21,8,6,8,14,99
