Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,1,240,41,90,.456,14,39,.359,7,12,.583,11,23,34,27,12,3,14,17,103
DEN,0,240,45,77,.584,12,28,.429,11,16,.688,6,35,41,27,6,5,19,13,113
