Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Derrick White,25:14,4,11,.364,3,8,.375,6,7,.857,1,3,4,4,2,4,1,2,17,-26
Jakob Poeltl,24:29,3,7,.429,0,0,,1,2,.500,2,3,5,2,0,2,0,1,7,-26
Keldon Johnson,24:01,5,7,.714,0,1,.000,0,0,,0,0,0,1,0,0,0,1,10,-14
Dejounte Murray,22:56,5,13,.385,0,0,,4,4,1.000,3,3,6,2,0,0,1,2,14,-15
Trey Lyles,14:18,0,3,.000,0,1,.000,0,0,,1,0,1,1,0,0,1,0,0,-7
Drew Eubanks,23:31,6,10,.600,0,0,,5,7,.714,1,8,9,2,1,2,0,3,17,-9
Tre Jones,16:36,4,8,.500,0,0,,0,0,,0,0,0,3,0,0,0,0,8,-12
Luka Šamanić,16:36,2,4,.500,0,2,.000,3,5,.600,0,1,1,1,0,1,2,2,7,-12
Lonnie Walker,15:26,6,7,.857,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,0,15,-8
Patty Mills,13:54,0,5,.000,0,4,.000,2,2,1.000,0,0,0,1,0,0,2,0,2,-11
Rudy Gay,13:23,0,6,.000,0,2,.000,0,0,,1,2,3,2,1,0,1,1,0,-20
Devin Vassell,11:47,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,0,1,0,-12
Quinndary Weatherspoon,10:41,1,2,.500,0,0,,0,0,,0,1,1,1,3,1,1,0,2,+2
Keita Bates-Diop,7:08,0,1,.000,0,1,.000,0,2,.000,0,1,1,0,0,0,0,0,0,-5
