Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,1,240,40,89,.449,10,29,.345,14,18,.778,7,38,45,24,8,5,9,15,104
ORL,0,240,29,80,.363,10,38,.263,9,12,.750,9,37,46,17,3,4,18,16,77
