Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Doug Christie,36:20,2,5,.400,0,2,.000,3,4,.750,0,6,6,4,2,1,3,2,7,+27
Keon Clark,33:33,4,7,.571,0,0,,4,6,.667,2,8,10,1,0,8,2,4,12,+16
Vlade Divac,32:20,3,12,.250,0,0,,5,6,.833,2,10,12,4,3,1,1,1,11,+23
Mike Bibby,32:02,9,15,.600,4,5,.800,0,0,,1,4,5,3,1,1,0,1,22,+20
Peja Stojaković,26:13,4,10,.400,1,7,.143,2,2,1.000,0,4,4,2,0,0,2,0,11,+8
Jim Jackson,18:25,5,9,.556,2,2,1.000,2,2,1.000,2,2,4,3,1,0,1,2,14,+13
Damon Jones,15:58,1,2,.500,1,1,1.000,0,0,,0,1,1,1,0,0,1,1,3,+6
Hedo Türkoğlu,15:28,3,8,.375,1,2,.500,0,2,.000,0,4,4,0,0,1,1,2,7,+1
Lawrence Funderburke,14:39,3,6,.500,0,0,,0,0,,2,3,5,0,1,2,0,2,6,+12
Gerald Wallace,8:15,1,3,.333,0,0,,1,2,.500,0,1,1,1,1,0,1,0,3,+3
Mateen Cleaves,6:47,0,3,.000,0,0,,0,0,,0,3,3,0,0,0,2,1,0,+1
