Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,33:56,.694,.727,.091,1.000,3.8,24.0,15.7,38.2,1.3,0.0,24.0,25.1,122,101,5.9
Malcolm Brogdon,28:52,.623,.607,.286,.071,0.0,6.3,3.7,25.8,1.6,0.0,6.5,21.9,130,108,2.0
T.J. Warren,26:59,.648,.625,.125,.250,9.6,13.4,11.9,15.6,0.0,0.0,0.0,26.9,141,109,2.8
Myles Turner,25:13,.563,.563,.500,.000,0.0,18.0,10.6,4.3,3.6,14.6,11.1,14.6,102,90,1.7
Victor Oladipo,25:03,.884,.875,.417,.083,0.0,25.3,14.9,5.2,3.6,0.0,13.9,23.6,137,95,11.9
Justin Holiday,31:25,.425,.400,.600,.400,0.0,5.8,3.4,6.2,2.9,0.0,0.0,7.7,105,105,-4.9
Doug McDermott,22:08,.750,.750,.500,.000,11.7,24.6,19.3,0.0,0.0,0.0,11.1,16.6,131,104,0.0
T.J. McConnell,19:08,.400,.400,.000,.000,13.6,4.7,8.4,42.7,7.1,0.0,37.5,17.1,101,95,3.2
Aaron Holiday,18:56,.300,.300,.300,.000,0.0,9.6,5.6,11.4,7.2,0.0,16.7,25.9,62,93,-10.8
Kelan Martin,2:05,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,21.7,0.0,0.0,19.6,200,62,35.9
Jalen Lecque,2:05,.000,.000,.000,.000,62.3,43.5,51.2,0.0,0.0,0.0,0.0,19.6,73,96,-13.1
Cassius Stanley,2:05,.500,.500,.000,.000,62.3,0.0,25.6,0.0,0.0,0.0,33.3,58.9,79,115,-20.5
JaKarr Sampson,2:05,,,,,0.0,43.5,25.6,0.0,0.0,0.0,,0.0,0,96,-11.8
