Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,35:40,10,19,.526,0,3,.000,0,1,.000,2,3,5,10,3,0,4,3,20,+3
Bradley Beal,34:09,6,22,.273,1,8,.125,8,8,1.000,0,3,3,5,3,1,0,1,21,-12
Rui Hachimura,25:23,3,10,.300,1,3,.333,4,4,1.000,0,6,6,0,0,0,0,0,11,-17
Moritz Wagner,21:39,2,9,.222,0,4,.000,2,2,1.000,2,2,4,1,1,1,2,6,6,+4
Garrison Mathews,15:00,2,3,.667,2,3,.667,3,3,1.000,0,2,2,0,0,1,0,3,9,-8
Raul Neto,24:29,2,5,.400,1,1,1.000,2,2,1.000,0,2,2,2,0,1,0,3,7,-17
Deni Avdija,24:13,5,8,.625,3,5,.600,0,0,,0,6,6,1,1,0,0,2,13,+2
Robin Lopez,23:22,2,5,.400,0,0,,3,4,.750,2,4,6,1,0,0,2,3,7,-12
Dāvis Bertāns,20:34,5,10,.500,3,7,.429,0,0,,0,2,2,0,1,0,1,5,13,-14
Troy Brown,13:02,1,3,.333,0,2,.000,3,3,1.000,0,2,2,3,0,2,0,0,5,+3
Alex Len,2:29,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-7
