Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,35:40,.514,.526,.158,.053,5.2,8.6,6.8,54.8,3.7,0.0,17.1,27.2,101,115,1.9
Bradley Beal,34:09,.411,.295,.364,.364,0.0,9.0,4.3,23.8,3.9,1.8,0.0,31.0,93,113,0.8
Rui Hachimura,25:23,.468,.350,.300,.400,0.0,24.1,11.5,0.0,0.0,0.0,0.0,19.2,95,119,-6.8
Moritz Wagner,21:39,.304,.222,.444,.222,8.5,9.4,9.0,6.6,2.0,2.9,16.8,22.7,66,115,-15.5
Garrison Mathews,15:00,1.042,1.000,1.000,1.000,0.0,13.6,6.5,0.0,0.0,4.2,0.0,11.9,201,118,5.8
Raul Neto,24:29,.595,.500,.200,.400,0.0,8.3,4.0,11.5,0.0,2.6,0.0,9.9,128,121,-4.4
Deni Avdija,24:13,.813,.813,.625,.000,0.0,25.3,12.0,7.1,1.8,0.0,0.0,13.7,149,114,5.6
Robin Lopez,23:22,.518,.400,.000,.800,7.9,17.5,12.4,6.1,0.0,0.0,22.8,15.5,95,120,-10.2
Dāvis Bertāns,20:34,.650,.650,.700,.000,0.0,9.9,4.7,0.0,2.1,0.0,9.1,22.2,103,117,-2.7
Troy Brown,13:02,.579,.333,.667,1.000,0.0,15.7,7.4,32.2,0.0,9.7,0.0,13.7,139,114,10.0
Alex Len,2:29,.000,.000,.000,.000,0.0,41.1,19.5,0.0,0.0,0.0,0.0,16.7,0,114,-20.6
