Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,43:13,.497,.368,.105,.737,0.0,23.6,11.5,20.2,1.1,7.1,24.1,32.6,83,102,-3.2
T.J. McConnell,42:13,.921,.944,.111,.333,0.0,9.7,4.7,13.0,3.3,3.6,27.9,14.4,127,104,4.5
Malcolm Brogdon,41:50,.444,.420,.280,.080,9.2,26.8,17.8,24.1,1.1,0.0,7.2,28.3,97,106,-0.3
Justin Holiday,41:23,.504,.500,.857,.143,0.0,12.3,6.0,3.9,1.1,1.9,0.0,15.3,102,109,-0.4
Myles Turner,36:04,.435,.250,.600,.600,2.7,14.1,8.2,8.2,1.3,12.8,7.3,16.1,95,100,0.3
Jeremy Lamb,25:09,.750,.750,.500,.000,7.7,12.2,9.8,14.8,1.8,0.0,20.0,16.9,123,109,4.7
Aaron Holiday,18:19,.291,.167,.167,.333,0.0,5.6,2.7,0.0,2.5,4.2,22.5,20.6,47,106,-10.2
Edmond Sumner,11:41,.798,1.000,.000,2.000,8.2,0.0,4.2,0.0,0.0,0.0,0.0,6.8,171,117,-5.3
JaKarr Sampson,2:44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-12.2
Goga Bitadze,2:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-14.3
