Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mikal Bridges,39:03,8,10,.800,1,2,.500,1,1,1.000,1,3,4,2,1,1,1,0,18,+7
Devin Booker,35:53,12,21,.571,3,5,.600,8,8,1.000,0,5,5,8,0,0,5,3,35,+3
Chris Paul,31:36,7,15,.467,2,4,.500,3,3,1.000,0,5,5,7,0,0,2,4,19,-12
Deandre Ayton,22:41,5,8,.625,0,0,,1,3,.333,2,2,4,0,1,0,1,3,11,-4
Frank Kaminsky,10:31,1,2,.500,0,1,.000,0,0,,0,0,0,1,1,0,0,1,2,-5
Jae Crowder,30:41,5,8,.625,3,5,.600,0,0,,1,6,7,1,0,0,1,4,13,+2
Dario Šarić,24:12,5,9,.556,0,2,.000,1,2,.500,1,4,5,2,0,0,1,4,11,+15
Abdel Nader,20:02,2,3,.667,1,1,1.000,0,0,,0,5,5,1,2,0,1,1,5,+7
Cameron Payne,20:01,4,5,.800,3,3,1.000,2,2,1.000,0,3,3,6,1,0,1,0,13,+24
E'Twaun Moore,5:20,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-7
