Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,40:34,.557,.472,.167,.333,3.0,15.8,9.9,31.0,1.2,0.0,8.8,26.0,119,109,3.9
Fred VanVleet,37:58,.669,.633,.667,.333,3.2,11.2,7.5,36.5,1.3,2.6,0.0,21.1,149,109,13.5
OG Anunoby,30:10,.683,.667,.167,.500,4.1,17.7,11.4,4.7,0.0,3.3,29.1,16.0,99,109,-2.2
Norman Powell,26:13,.431,.318,.364,.364,0.0,8.1,4.4,5.3,0.0,0.0,32.0,33.4,61,114,-19.8
DeAndre' Bembry,19:34,1.000,1.000,.000,.000,6.3,16.4,11.7,16.3,0.0,0.0,33.3,14.3,133,111,-0.6
Aron Baynes,29:30,.444,.444,.333,.000,0.0,18.1,9.7,0.0,1.7,0.0,0.0,14.2,85,106,-6.4
Terence Davis,25:43,.500,.500,.750,.000,0.0,16.6,8.9,16.3,3.9,0.0,0.0,14.5,112,103,5.8
Chris Boucher,25:20,1.063,1.063,.750,.000,4.9,16.8,11.3,6.6,0.0,11.8,11.1,16.6,166,104,16.9
Matt Thomas,4:20,.500,.500,.500,.000,0.0,24.6,13.2,0.0,0.0,0.0,0.0,21.5,93,109,-4.7
Stanley Johnson,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-4.4
