Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dwayne Bacon,27:31,4,9,.444,1,3,.333,1,2,.500,0,3,3,1,0,0,2,1,10,-27
Markelle Fultz,24:12,4,11,.364,0,1,.000,1,1,1.000,0,2,2,4,1,1,2,3,9,-31
Nikola Vučević,23:47,8,15,.533,3,6,.500,0,0,,2,8,10,3,0,0,0,3,19,-29
Aaron Gordon,20:49,1,8,.125,0,4,.000,4,5,.800,0,3,3,1,0,2,2,0,6,-23
Evan Fournier,7:48,1,3,.333,0,2,.000,1,1,1.000,0,1,1,2,0,0,0,1,3,-11
Cole Anthony,30:20,5,18,.278,1,4,.250,5,5,1.000,1,6,7,2,0,0,2,2,16,-4
Michael Carter-Williams,26:51,3,11,.273,0,2,.000,4,4,1.000,2,4,6,1,0,1,0,1,10,-14
Khem Birch,24:13,2,7,.286,0,0,,2,2,1.000,4,3,7,1,1,1,2,2,6,+5
Karim Mané,18:45,0,3,.000,0,0,,0,0,,0,4,4,0,0,0,0,1,0,+10
Chuma Okeke,17:14,2,4,.500,2,4,.500,0,0,,0,1,1,1,0,0,1,1,6,-1
Gary Clark,9:57,1,2,.500,0,1,.000,1,1,1.000,0,2,2,0,0,0,0,0,3,0
Jordan Bone,8:33,2,4,.500,0,1,.000,0,0,,1,1,2,1,0,0,0,0,4,+5
