Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,1,240,44,92,.478,12,29,.414,17,24,.708,13,39,52,23,2,4,10,19,117
PHO,0,240,46,94,.489,16,41,.390,17,17,1.000,4,36,40,33,6,2,2,17,125
