Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,37:21,.548,.500,.227,.273,0.0,10.3,5.8,6.7,3.7,0.0,10.9,31.4,101,100,-6.5
Karl-Anthony Towns,28:37,.421,.421,.526,.000,4.3,20.1,13.2,4.3,0.0,4.9,13.6,32.6,78,101,-14.7
Ricky Rubio,27:23,.387,.167,.333,.667,4.5,0.0,2.0,28.5,3.4,2.6,20.5,15.1,111,105,-2.0
Jake Layman,23:04,.806,.786,.714,.143,0.0,8.3,4.7,0.0,0.0,3.1,0.0,13.7,155,108,1.8
Jarred Vanderbilt,16:32,.250,.250,.000,.000,14.9,23.2,19.6,24.1,0.0,0.0,0.0,10.3,125,102,-2.7
Jaylen Nowell,28:11,1.077,1.077,.538,.000,0.0,17.0,9.6,31.7,1.6,2.5,13.3,22.6,180,101,22.3
Jaden McDaniels,25:40,1.059,1.111,.556,.111,9.6,7.5,8.4,5.2,3.6,8.3,0.0,15.6,205,97,18.2
Naz Reid,23:56,.833,.833,.333,.000,0.0,16.0,9.0,5.4,3.9,5.9,0.0,16.0,164,94,7.3
Josh Okogie,23:28,.420,.000,.667,1.333,5.2,12.3,9.2,16.0,2.0,0.0,17.4,10.4,117,103,-3.0
Juan Hernangómez,5:48,.833,.833,.333,.000,0.0,16.6,9.3,24.0,0.0,0.0,0.0,22.0,169,106,14.5
