Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,37:21,10,22,.455,2,5,.400,5,6,.833,0,4,4,2,3,0,3,3,27,+11
Karl-Anthony Towns,28:37,7,19,.368,2,10,.200,0,0,,1,6,7,1,0,2,3,3,16,+16
Ricky Rubio,27:23,1,6,.167,0,2,.000,4,4,1.000,1,0,1,8,2,1,2,0,6,+10
Jake Layman,23:04,4,7,.571,3,5,.600,1,1,1.000,0,2,2,0,0,1,0,1,12,+11
Jarred Vanderbilt,16:32,1,4,.250,0,0,,0,0,,2,4,6,4,0,0,0,2,2,+5
Jaylen Nowell,28:11,11,13,.846,6,7,.857,0,0,,0,5,5,6,1,1,2,1,28,+25
Jaden McDaniels,25:40,8,9,.889,4,5,.800,0,1,.000,2,2,4,1,2,3,0,4,20,+22
Naz Reid,23:56,7,9,.778,1,3,.333,0,0,,0,4,4,1,2,2,0,4,15,+22
Josh Okogie,23:28,0,3,.000,0,2,.000,4,4,1.000,1,3,4,4,1,0,1,2,4,+25
Juan Hernangómez,5:48,2,3,.667,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,5,+3
