Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,28:02,3,7,.429,2,4,.500,3,6,.500,0,3,3,7,0,0,2,0,11,0
Dillon Brooks,24:05,5,13,.385,2,3,.667,0,2,.000,0,3,3,0,0,0,3,4,12,+2
Jonas Valančiūnas,22:16,7,14,.500,1,1,1.000,4,4,1.000,6,5,11,0,0,0,0,5,19,+15
Grayson Allen,21:53,5,7,.714,5,7,.714,0,0,,1,2,3,1,0,0,1,0,15,-2
Kyle Anderson,19:59,2,8,.250,1,3,.333,2,2,1.000,0,8,8,7,1,1,0,1,7,+2
Brandon Clarke,24:14,4,10,.400,0,2,.000,3,4,.750,1,3,4,2,1,1,1,1,11,+18
De'Anthony Melton,23:53,5,10,.500,4,6,.667,0,0,,2,2,4,3,3,0,0,1,14,+17
Xavier Tillman,21:57,4,7,.571,1,2,.500,3,5,.600,2,2,4,0,1,1,0,2,12,+5
Tyus Jones,19:58,4,8,.500,2,3,.667,1,1,1.000,0,3,3,5,1,0,0,0,11,+12
Desmond Bane,18:35,2,5,.400,1,4,.250,1,1,1.000,0,7,7,1,1,1,0,2,6,+23
Sean McDermott,3:47,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,-8
John Konchar,3:47,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-8
Killian Tillie,3:47,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-8
Jontay Porter,3:47,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,2,0,-8
