Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,28:02,.571,.571,.571,.857,0.0,11.7,5.6,32.5,0.0,0.0,17.2,17.2,120,115,-1.5
Dillon Brooks,24:05,.432,.462,.231,.154,0.0,13.6,6.5,0.0,0.0,0.0,17.8,29.0,70,115,-17.3
Jonas Valančiūnas,22:16,.603,.536,.071,.286,26.9,24.5,25.8,0.0,0.0,0.0,0.0,29.3,142,113,0.5
Grayson Allen,21:53,1.071,1.071,1.000,.000,4.6,10.0,7.2,7.1,0.0,0.0,12.5,15.1,169,115,12.3
Kyle Anderson,19:59,.394,.313,.375,.250,0.0,43.7,20.9,45.2,2.4,4.6,0.0,18.4,126,101,10.8
Brandon Clarke,24:14,.468,.400,.200,.400,4.1,13.5,8.6,11.6,2.0,3.8,7.8,21.8,105,107,-2.4
De'Anthony Melton,23:53,.700,.700,.600,.000,8.4,9.1,8.7,18.9,6.1,0.0,0.0,17.3,158,102,15.6
Xavier Tillman,21:57,.652,.643,.286,.714,9.1,9.9,9.5,0.0,2.2,4.2,0.0,17.3,143,106,3.2
Tyus Jones,19:58,.652,.625,.375,.125,0.0,16.4,7.8,37.1,2.4,0.0,0.0,17.5,157,109,10.0
Desmond Bane,18:35,.551,.500,.800,.200,0.0,41.1,19.7,7.0,2.6,5.0,0.0,12.1,127,100,2.7
Killian Tillie,3:47,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0,116,-39.0
Jontay Porter,3:47,.000,.000,1.000,.000,0.0,28.8,13.8,0.0,0.0,0.0,50.0,43.7,0,112,-61.6
Sean McDermott,3:47,.500,.500,.500,.000,26.4,0.0,13.8,0.0,0.0,0.0,0.0,21.9,125,117,-2.7
John Konchar,3:47,,,,,26.4,0.0,13.8,0.0,0.0,0.0,100.0,10.9,53,117,-15.5
