Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,36:11,11,14,.786,1,2,.500,7,7,1.000,0,1,1,10,0,0,1,2,30,+9
Keldon Johnson,32:17,9,14,.643,1,2,.500,0,0,,4,5,9,3,1,1,1,0,19,+2
Dejounte Murray,32:13,10,19,.526,1,3,.333,5,7,.714,2,5,7,3,1,0,2,5,26,+10
Lonnie Walker,28:34,1,5,.200,1,2,.500,0,0,,0,5,5,3,0,0,4,2,3,+4
LaMarcus Aldridge,22:14,1,3,.333,1,1,1.000,2,2,1.000,0,3,3,3,0,0,0,1,5,+1
Patty Mills,27:39,4,9,.444,4,8,.500,5,5,1.000,0,2,2,1,3,0,0,3,17,+9
Jakob Poeltl,25:12,2,4,.500,0,0,,0,2,.000,3,3,6,1,1,0,0,2,4,+11
Devin Vassell,17:39,3,4,.750,1,2,.500,2,3,.667,0,2,2,0,1,0,0,1,9,+2
Rudy Gay,16:19,3,9,.333,0,3,.000,0,0,,0,6,6,5,1,0,3,2,6,+8
Tre Jones,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Quinndary Weatherspoon,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2
Keita Bates-Diop,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
