Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,40,91,.440,11,33,.333,8,9,.889,14,37,51,24,6,3,17,22,99
SAS,0,240,38,89,.427,8,31,.258,22,30,.733,13,33,46,19,5,6,9,8,106
