Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Lonzo Ball,37:47,7,14,.500,3,9,.333,1,2,.500,0,9,9,7,2,0,4,0,18,+7
Willy Hernangómez,30:37,5,7,.714,0,0,,2,2,1.000,3,7,10,0,3,1,2,1,12,+14
Zion Williamson,30:16,8,11,.727,1,1,1.000,6,11,.545,1,0,1,5,0,0,3,3,23,+11
Brandon Ingram,26:12,6,13,.462,3,5,.600,2,2,1.000,1,6,7,5,0,1,2,3,17,+10
Eric Bledsoe,25:36,6,13,.462,1,4,.250,5,7,.714,1,3,4,2,4,0,1,0,18,+15
Naji Marshall,28:29,2,7,.286,2,3,.667,1,2,.500,1,5,6,4,2,0,1,2,7,+19
Kira Lewis,22:24,2,5,.400,2,3,.667,0,0,,0,3,3,3,1,1,2,4,6,+2
Wenyen Gabriel,17:44,4,7,.571,2,3,.667,0,0,,0,1,1,2,1,1,1,1,10,+6
Jaxson Hayes,17:23,3,4,.750,0,0,,0,0,,1,2,3,0,0,1,0,3,6,+3
James Nunnally,1:46,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-1
Wesley Iwundu,1:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
