Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Danny Green,26:05,3,8,.375,3,7,.429,2,3,.667,3,3,6,2,3,1,1,1,11,+9
Ben Simmons,24:26,2,11,.182,0,0,,1,3,.333,4,9,13,5,1,0,2,2,5,+3
Seth Curry,24:12,7,15,.467,5,10,.500,0,0,,1,3,4,4,2,0,0,2,19,+2
Mike Scott,19:56,1,5,.200,0,2,.000,0,0,,1,3,4,1,0,0,0,0,2,0
Tobias Harris,15:05,4,7,.571,0,0,,4,4,1.000,0,1,1,3,0,1,1,4,12,+11
Shake Milton,27:26,10,14,.714,5,7,.714,2,2,1.000,1,4,5,4,1,0,1,0,27,+23
Dwight Howard,26:10,6,7,.857,0,0,,6,9,.667,2,13,15,1,1,2,2,3,18,+20
Matisse Thybulle,25:13,2,6,.333,1,4,.250,0,0,,0,2,2,0,2,3,0,1,5,+18
Tyrese Maxey,21:41,2,8,.250,0,3,.000,2,2,1.000,0,2,2,4,0,1,2,1,6,+11
Furkan Korkmaz,19:19,2,8,.250,1,3,.333,2,2,1.000,0,1,1,3,1,0,0,2,7,+19
Paul Reed,3:31,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,2,2,-6
Isaiah Joe,3:31,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-6
Rayjon Tucker,3:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
