Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,32:57,.333,.333,.583,.000,10.2,3.6,7.0,13.6,1.6,7.7,7.7,18.1,87,132,-5.6
Devin Booker,31:50,.531,.450,.200,.400,0.0,15.1,7.3,12.3,0.0,0.0,11.3,38.2,100,137,-7.1
Deandre Ayton,29:06,.689,.667,.000,.111,15.3,28.9,21.9,11.7,0.0,2.9,9.6,16.4,138,131,1.1
Cameron Johnson,26:14,.444,.444,.778,.000,4.3,13.7,8.8,16.9,0.0,0.0,10.0,17.5,98,138,-6.8
Chris Paul,25:01,.672,.643,.286,.143,0.0,0.0,0.0,25.3,2.1,0.0,11.8,15.5,129,137,-1.4
Frank Kaminsky,17:07,.500,.500,.333,.000,13.0,35.1,23.7,9.5,0.0,9.8,0.0,16.1,121,125,1.1
E'Twaun Moore,16:50,.902,.833,.667,.667,0.0,7.1,3.4,17.7,3.1,0.0,20.5,13.3,146,133,6.1
Langston Galloway,16:10,.833,.833,.333,.000,0.0,7.4,3.6,18.5,0.0,0.0,25.0,11.3,124,139,-2.3
Abdel Nader,13:27,.709,.667,.833,.667,0.0,8.9,4.3,0.0,0.0,0.0,27.9,36.6,92,139,-7.9
Jae Crowder,12:51,.375,.375,1.000,.000,0.0,18.7,9.0,10.9,0.0,0.0,20.0,17.8,70,136,-12.0
Jevon Carter,6:09,,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,7.4,120,142,13.5
Jalen Smith,6:09,.000,.000,.500,.000,0.0,19.5,9.4,20.5,0.0,0.0,0.0,14.9,32,136,-13.7
Damian Jones,6:09,.906,1.000,.000,4.000,18.2,39.0,28.2,0.0,0.0,0.0,0.0,20.6,194,130,9.3
