Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,240,.497,.474,.449,.133,19.6,66.7,41.7,61.0,7.9,7.9,9.6,100.0,101.6,104.6
SAC,240,.527,.483,.267,.384,33.3,80.4,58.3,51.3,3.9,16.7,15.2,100.0,104.6,101.6
