Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,38:15,.582,.548,.333,.143,0.0,8.4,3.9,13.2,1.2,0.0,23.9,32.1,87,108,-4.8
Chris Paul,32:47,.519,.474,.316,.263,2.9,13.0,7.6,60.0,2.9,2.3,0.0,27.1,127,102,14.8
Jae Crowder,32:44,.654,.654,.615,.000,2.9,22.8,12.2,9.5,1.4,0.0,0.0,16.6,133,103,6.8
Deandre Ayton,29:56,.625,.600,.000,1.000,12.6,28.5,20.0,8.9,0.0,2.5,21.7,12.9,118,102,-2.7
Mikal Bridges,26:49,.563,.563,.625,.000,3.5,8.0,5.6,5.3,1.8,8.5,0.0,12.5,119,103,4.0
Cameron Johnson,25:03,.400,.400,.800,.000,3.8,4.3,4.0,5.4,1.9,0.0,0.0,16.7,90,108,-3.4
Damian Jones,15:27,.333,.333,.000,.000,0.0,13.8,6.5,0.0,0.0,0.0,0.0,8.1,69,109,-9.8
Cameron Payne,15:13,.571,.571,.143,.000,0.0,7.0,3.3,44.5,3.1,0.0,22.2,24.7,100,104,1.5
Langston Galloway,9:46,.000,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0,114,-19.3
Jevon Carter,7:18,.167,.167,.833,.000,0.0,14.6,6.8,0.0,6.5,0.0,0.0,34.4,36,95,-16.8
Jalen Smith,4:05,.000,.000,.500,.000,46.1,0.0,24.5,0.0,0.0,0.0,0.0,20.5,61,114,-18.6
Frank Kaminsky,2:37,.000,.000,1.000,.000,0.0,40.8,19.1,0.0,0.0,0.0,0.0,16.0,0,98,-24.4
