Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,38:15,10,21,.476,3,7,.429,3,3,1.000,0,3,3,3,1,0,7,5,26,+3
Chris Paul,32:47,8,19,.421,2,6,.333,4,5,.800,1,4,5,12,2,1,0,4,22,-1
Jae Crowder,32:44,7,13,.538,3,8,.375,0,0,,1,7,8,2,1,0,0,1,17,-1
Deandre Ayton,29:56,3,5,.600,0,0,,3,5,.600,4,8,12,2,0,1,2,5,9,+7
Mikal Bridges,26:49,4,8,.500,1,5,.200,0,0,,1,2,3,1,1,3,0,2,9,+2
Cameron Johnson,25:03,3,10,.300,2,8,.250,0,0,,1,1,2,1,1,0,0,1,8,-10
Damian Jones,15:27,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,2,2,-10
Cameron Payne,15:13,4,7,.571,0,1,.000,0,0,,0,1,1,4,1,0,2,2,8,-2
Langston Galloway,9:46,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
Jevon Carter,7:18,1,6,.167,0,5,.000,0,0,,0,1,1,0,1,0,0,0,2,-3
Jalen Smith,4:05,0,2,.000,0,1,.000,0,0,,2,0,2,0,0,0,0,0,0,+3
Frank Kaminsky,2:37,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,0
