Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,1,290,49,110,.445,13,40,.325,18,24,.750,11,35,46,25,8,6,6,22,129
ATL,0,290,50,100,.500,13,24,.542,21,26,.808,10,47,57,28,3,9,12,22,134
