Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,36:10,.529,.500,.429,.286,0.0,28.9,16.4,18.3,4.4,0.0,17.5,38.8,91,108,-0.7
Terance Mann,34:15,.600,.600,.200,.000,4.0,15.2,10.4,0.0,3.1,0.0,0.0,14.3,120,117,-0.5
Marcus Morris,33:40,.643,.625,.583,.083,0.0,12.4,7.0,4.4,1.6,0.0,7.4,19.6,115,122,1.7
Reggie Jackson,30:31,.455,.455,.455,.000,0.0,6.8,3.9,18.1,0.0,0.0,26.7,24.1,76,128,-10.4
Ivica Zubac,25:12,.778,.778,.000,.000,16.3,16.6,16.5,20.7,0.0,0.0,10.0,19.4,151,124,9.2
Rajon Rondo,24:55,.563,.563,.375,.000,0.0,16.8,9.5,40.5,4.3,0.0,20.0,19.7,113,114,3.1
Nicolas Batum,23:28,1.031,1.000,1.000,.667,0.0,0.0,0.0,5.5,0.0,0.0,20.5,10.2,154,130,1.1
Luke Kennard,17:22,.833,.833,.667,.000,0.0,6.0,3.4,23.4,0.0,0.0,0.0,8.5,178,128,6.8
Patrick Patterson,12:30,.333,.333,.000,.000,11.0,8.3,9.5,0.0,0.0,0.0,0.0,11.8,88,127,-7.8
Yogi Ferrell,0:39,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,229,130,38.2
Amir Coffey,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-6.2
Daniel Oturu,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-5.9
