Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Caris LeVert,32:31,9,18,.500,2,4,.500,0,0,,0,6,6,5,0,1,0,3,20,-11
Justin Holiday,23:55,1,4,.250,0,2,.000,0,0,,0,1,1,0,0,1,0,0,2,-3
Doug McDermott,23:45,4,12,.333,3,7,.429,0,0,,1,1,2,1,1,0,0,1,11,-4
Myles Turner,20:06,3,5,.600,2,3,.667,2,2,1.000,0,4,4,0,0,3,0,1,10,-6
Edmond Sumner,18:18,6,8,.750,0,2,.000,3,5,.600,0,1,1,1,2,0,3,2,15,-5
T.J. McConnell,24:31,3,5,.600,0,0,,0,0,,0,4,4,5,2,0,5,0,6,-14
Jeremy Lamb,23:13,4,12,.333,2,6,.333,5,5,1.000,2,4,6,1,6,1,1,2,15,-12
Aaron Holiday,21:21,1,4,.250,0,0,,2,3,.667,0,1,1,1,2,0,3,1,4,-15
Goga Bitadze,18:39,2,6,.333,0,3,.000,0,0,,2,1,3,6,1,3,1,2,4,-12
Kelan Martin,13:01,1,4,.250,0,2,.000,0,0,,1,0,1,0,0,1,1,1,2,0
JaKarr Sampson,12:28,3,6,.500,0,0,,0,1,.000,0,1,1,0,0,2,0,4,6,-4
Oshae Brissett,2:44,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,0,2,+2
Cassius Stanley,2:44,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+2
Brian Bowen,2:44,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2
