Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luke Kennard,37:51,3,10,.300,1,5,.200,2,2,1.000,1,5,6,4,0,0,3,1,9,0
Kawhi Leonard,37:14,13,22,.591,1,3,.333,3,3,1.000,2,1,3,10,2,1,0,1,30,+14
Nicolas Batum,35:49,8,12,.667,2,5,.400,3,3,1.000,1,8,9,3,1,1,2,2,21,+17
Patrick Beverley,32:37,7,10,.700,6,9,.667,0,0,,1,7,8,8,0,2,1,5,20,+8
Serge Ibaka,25:18,1,7,.143,0,2,.000,1,2,.500,1,4,5,1,1,2,1,1,3,+10
Lou Williams,21:18,5,13,.385,2,5,.400,3,3,1.000,0,2,2,2,1,0,1,2,15,+3
Ivica Zubac,18:42,1,1,1.000,0,0,,0,0,,1,7,8,0,1,0,2,0,2,-18
Reggie Jackson,15:57,3,7,.429,2,4,.500,0,0,,0,1,1,1,0,0,2,3,8,-21
Terance Mann,8:38,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,1,1,1,0,-20
Patrick Patterson,6:31,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,-5
Amir Coffey,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
