Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,38:02,6,19,.316,2,9,.222,7,8,.875,0,5,5,4,1,0,3,1,21,-10
Zion Williamson,36:54,12,18,.667,0,1,.000,5,6,.833,1,3,4,2,1,0,2,3,29,-7
Lonzo Ball,33:56,6,13,.462,4,10,.400,5,5,1.000,2,3,5,7,2,0,1,0,21,-14
Steven Adams,21:44,1,2,.500,0,0,,1,1,1.000,4,2,6,2,2,0,1,1,3,-16
Eric Bledsoe,17:09,2,5,.400,1,3,.333,0,0,,0,2,2,3,0,0,2,1,5,-9
Josh Hart,27:06,3,6,.500,2,5,.400,0,0,,0,6,6,3,2,0,2,2,8,-7
Kira Lewis,23:45,5,7,.714,2,3,.667,2,4,.500,1,1,2,4,2,0,0,2,14,-5
J.J. Redick,18:20,2,4,.500,2,3,.667,0,0,,0,1,1,1,1,0,1,2,6,+1
Willy Hernangómez,14:00,4,5,.800,0,1,.000,1,2,.500,1,2,3,0,0,1,0,0,9,+4
Nickeil Alexander-Walker,9:04,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-2
