Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jrue Holiday,40:28,10,19,.526,2,6,.333,3,3,1.000,1,3,4,8,2,1,2,3,25,+1
Khris Middleton,38:22,10,22,.455,2,9,.222,4,4,1.000,1,6,7,5,2,0,2,2,26,-6
Giannis Antetokounmpo,35:11,12,22,.545,0,1,.000,9,10,.900,0,8,8,2,1,1,3,3,33,-3
Brook Lopez,33:13,3,8,.375,1,3,.333,0,0,,1,4,5,0,1,1,0,0,7,0
Donte DiVincenzo,31:20,4,10,.400,1,4,.250,0,0,,4,3,7,3,0,0,1,3,9,-6
Pat Connaughton,23:03,3,4,.750,3,4,.750,0,0,,1,8,9,0,1,0,1,0,9,+3
P.J. Tucker,21:29,1,2,.500,1,1,1.000,0,0,,0,3,3,0,0,0,0,1,3,+3
Bryn Forbes,14:29,1,4,.250,1,3,.333,0,0,,0,2,2,1,0,0,0,0,3,+3
Bobby Portis,14:28,2,5,.400,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,2,6,-1
Jeff Teague,11:55,3,6,.500,0,2,.000,0,0,,1,3,4,0,0,0,1,0,6,+1
Thanasis Antetokounmpo,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0
