Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jrue Holiday,40:28,.615,.579,.316,.158,2.8,7.9,5.5,29.2,2.4,2.0,9.0,24.1,128,114,7.8
Khris Middleton,38:22,.547,.500,.409,.182,3.0,16.6,10.1,19.6,2.5,0.0,7.8,29.3,114,114,4.1
Giannis Antetokounmpo,35:11,.625,.545,.045,.455,0.0,24.1,12.6,9.7,1.4,2.4,10.2,36.5,118,113,5.7
Brook Lopez,33:13,.438,.438,.375,.000,3.5,12.8,8.3,0.0,1.4,2.5,0.0,10.5,99,115,-2.0
Donte DiVincenzo,31:20,.450,.450,.400,.000,14.7,10.1,12.3,12.0,0.0,0.0,9.1,15.3,112,121,-2.9
Pat Connaughton,23:03,1.125,1.125,1.000,.000,5.0,36.8,21.6,0.0,2.1,0.0,20.0,9.5,168,111,9.8
P.J. Tucker,21:29,.750,.750,.500,.000,0.0,14.8,7.7,0.0,0.0,0.0,0.0,4.1,150,120,-1.7
Bryn Forbes,14:29,.375,.375,.750,.000,0.0,14.6,7.6,8.1,0.0,0.0,0.0,12.1,91,120,-4.2
Bobby Portis,14:28,.510,.400,.200,.400,0.0,14.7,7.6,0.0,0.0,0.0,14.5,20.8,91,120,-9.8
Jeff Teague,11:55,.500,.500,.333,.000,9.7,26.7,18.5,0.0,0.0,0.0,14.3,25.7,93,118,-6.2
Thanasis Antetokounmpo,1:02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-22.5
