Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,33:43,7,18,.389,3,9,.333,3,4,.750,1,1,2,2,1,0,4,1,20,+22
Ja Morant,32:45,3,12,.250,1,4,.250,1,2,.500,1,4,5,6,3,0,1,1,8,+16
Kyle Anderson,28:27,6,14,.429,1,4,.250,0,0,,0,6,6,2,1,3,2,2,13,+13
Jonas Valančiūnas,26:46,5,8,.625,1,1,1.000,3,4,.750,4,11,15,2,1,1,0,4,14,+1
Desmond Bane,20:05,3,10,.300,1,7,.143,0,0,,2,3,5,1,0,0,1,3,7,+11
De'Anthony Melton,21:10,1,8,.125,1,5,.200,1,1,1.000,0,5,5,1,0,3,0,1,4,+13
Xavier Tillman,19:30,3,6,.500,2,3,.667,0,0,,2,6,8,2,2,1,0,1,8,+16
Brandon Clarke,17:49,4,6,.667,0,1,.000,1,1,1.000,2,1,3,2,2,0,0,1,9,+4
Tyus Jones,16:19,1,7,.143,1,2,.500,2,2,1.000,1,2,3,5,0,0,0,0,5,+1
Justise Winslow,10:43,1,7,.143,0,2,.000,2,2,1.000,0,2,2,0,0,0,0,1,4,-8
John Konchar,7:31,0,2,.000,0,1,.000,0,0,,2,0,2,2,0,0,0,0,0,-4
Sean McDermott,1:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Killian Tillie,1:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Jontay Porter,1:44,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
