Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zion Williamson,34:40,.762,.737,.000,.316,10.1,13.8,12.0,17.5,1.3,0.0,15.6,31.0,134,129,5.5
Brandon Ingram,31:56,.687,.647,.294,.353,3.7,11.3,7.4,20.9,0.0,0.0,9.2,28.4,133,132,2.5
Steven Adams,29:29,.595,.600,.000,.400,0.0,20.4,10.0,3.5,0.0,6.3,0.0,8.4,125,126,-2.6
Lonzo Ball,25:55,.682,.682,.545,.000,0.0,18.5,9.1,13.9,3.5,0.0,15.4,21.0,116,123,2.0
Eric Bledsoe,16:49,.500,.500,.833,.000,0.0,7.1,3.5,18.9,0.0,0.0,25.0,19.9,89,133,-7.1
Naji Marshall,34:50,.425,.467,.533,.400,3.4,17.2,10.2,22.6,2.6,0.0,5.4,22.4,101,125,-1.1
Wesley Iwundu,20:09,.600,.600,.400,.000,5.8,11.9,8.8,0.0,0.0,0.0,0.0,10.4,127,132,-4.8
Kira Lewis,18:46,.688,.688,.750,.000,0.0,6.4,3.2,25.1,0.0,0.0,11.1,20.1,131,133,2.6
Willy Hernangómez,18:09,.735,.667,.000,1.333,0.0,19.8,9.8,5.8,0.0,0.0,17.4,13.3,127,130,-3.6
Jaxson Hayes,9:17,.500,.500,.500,.000,12.6,25.9,19.2,0.0,0.0,0.0,0.0,9.0,124,129,-9.2
