Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,34:38,.452,.452,.476,.000,5.2,3.0,4.2,10.3,1.4,2.6,0.0,26.5,99,128,2.8
Damian Lillard,33:58,.486,.452,.571,.286,0.0,15.4,7.1,31.8,0.0,0.0,7.8,33.0,100,128,0.1
Norman Powell,33:49,.553,.500,.600,.400,2.7,12.3,7.2,4.4,1.5,0.0,7.8,16.5,109,126,-2.3
Robert Covington,31:43,.500,.500,.750,.000,2.9,9.9,6.1,9.0,0.0,5.7,0.0,11.0,114,127,-0.7
Jusuf Nurkić,22:09,.563,.563,.250,.250,8.2,18.8,13.1,29.6,2.2,4.1,18.4,21.4,110,119,4.2
Enes Kanter,20:38,.820,.750,.000,.500,8.8,25.3,16.4,15.0,0.0,0.0,0.0,10.3,182,124,4.5
Carmelo Anthony,17:12,.394,.313,.625,.250,0.0,6.1,2.8,0.0,0.0,0.0,10.1,25.1,73,132,-12.5
Derrick Jones,14:58,.500,.500,.500,.000,0.0,13.9,6.5,0.0,0.0,6.1,0.0,5.8,100,125,-3.1
Anfernee Simons,11:15,.425,.300,.600,.400,0.0,37.1,17.2,0.0,0.0,0.0,0.0,22.8,91,120,-3.6
Nassir Little,10:10,.571,.571,.286,.000,0.0,30.8,14.3,0.0,0.0,0.0,0.0,30.1,107,122,1.7
Harry Giles,4:45,.000,.000,.500,.000,19.1,0.0,10.2,26.6,0.0,0.0,0.0,18.4,57,134,-10.5
CJ Elleby,4:45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-7.3
