Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
CJ McCollum,34:38,8,21,.381,3,10,.300,0,0,,2,1,3,2,1,1,0,0,19,-19
Damian Lillard,33:58,8,21,.381,3,12,.250,4,6,.667,0,5,5,6,0,0,2,3,23,-16
Norman Powell,33:49,4,10,.400,2,6,.333,3,4,.750,1,4,5,1,1,0,1,3,13,-8
Robert Covington,31:43,3,8,.375,2,6,.333,0,0,,1,3,4,2,0,2,0,4,8,-7
Jusuf Nurkić,22:09,4,8,.500,1,2,.500,1,2,.500,2,4,6,4,1,1,2,5,10,-3
Enes Kanter,20:38,3,4,.750,0,0,,2,2,1.000,2,5,7,2,0,0,0,3,8,-15
Carmelo Anthony,17:12,2,8,.250,1,5,.200,2,2,1.000,0,1,1,0,0,0,1,2,7,-19
Derrick Jones,14:58,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,1,0,0,2,-15
Anfernee Simons,11:15,1,5,.200,1,3,.333,2,2,1.000,0,4,4,0,0,0,0,0,5,+1
Nassir Little,10:10,4,7,.571,0,2,.000,0,0,,0,3,3,0,0,0,0,1,8,+2
Harry Giles,4:45,0,2,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,+2
CJ Elleby,4:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
