Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,37:34,.618,.575,.550,.300,5.0,9.3,6.9,32.4,0.0,2.7,15.0,31.2,122,131,8.7
Tony Snell,32:27,.650,.650,.500,.000,5.8,14.4,9.6,4.2,0.0,0.0,0.0,13.6,145,132,1.5
Clint Capela,29:11,.607,.556,.000,.222,16.1,36.1,25.0,0.0,0.0,3.5,0.0,14.9,146,125,1.1
John Collins,28:28,.710,.714,.071,.357,6.6,20.6,12.8,6.5,0.0,3.6,5.8,26.6,139,128,5.9
Kevin Huerter,27:25,.167,.167,.167,.000,3.4,8.5,5.7,21.2,1.9,0.0,25.0,12.8,67,129,-9.6
Danilo Gallinari,23:38,.318,.278,.556,.111,0.0,19.8,8.8,10.4,0.0,0.0,0.0,17.6,85,131,-7.9
Bogdan Bogdanović,21:30,.500,.500,.583,.000,4.4,10.9,7.3,14.0,2.4,0.0,0.0,24.6,118,127,3.8
De'Andre Hunter,20:29,.581,.583,.500,.333,0.0,5.7,2.5,6.5,2.5,0.0,0.0,14.8,128,128,1.0
Rajon Rondo,10:26,.200,.200,.000,.000,0.0,33.7,15.0,12.0,0.0,0.0,0.0,21.1,59,128,-18.4
Solomon Hill,5:08,.000,.000,1.000,.000,18.3,0.0,10.2,0.0,0.0,0.0,0.0,8.6,68,135,-10.9
Onyeka Okongwu,3:43,.667,.667,.000,.000,25.3,0.0,14.0,0.0,0.0,0.0,0.0,35.5,141,135,9.9
