Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Richardson,36:16,.545,.545,.636,.000,2.8,20.4,10.6,4.5,1.3,0.0,15.4,16.0,94,105,-2.7
Luka Dončić,35:57,.512,.423,.231,.462,5.6,20.5,12.3,31.3,0.0,0.0,3.1,40.1,110,108,6.6
Dorian Finney-Smith,35:48,.463,.409,.545,.182,2.8,24.1,12.3,13.1,2.7,0.0,0.0,14.8,106,101,2.5
Tim Hardaway,26:48,.475,.450,.800,.600,0.0,18.4,8.2,0.0,1.8,0.0,0.0,21.1,95,104,-0.2
Dwight Powell,17:32,.333,.333,.000,.000,5.7,7.0,6.3,8.2,2.7,0.0,40.0,12.7,59,103,-8.8
Maxi Kleber,26:53,.512,.375,.875,.500,3.7,9.2,6.2,5.5,0.0,0.0,9.3,17.9,103,109,-4.2
Trey Burke,19:35,.583,.583,.167,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,16.0,93,111,-4.3
Jalen Brunson,18:11,.676,.625,.250,.250,0.0,13.5,6.1,46.3,0.0,0.0,25.3,29.2,108,109,0.6
James Johnson,13:42,,,,,0.0,27.0,12.1,9.7,3.5,0.0,100.0,3.3,42,99,-5.2
Willie Cauley-Stein,6:02,1.000,1.000,.000,.000,0.0,40.8,18.3,28.4,0.0,0.0,0.0,7.4,206,104,9.9
Josh Green,3:16,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,200,111,8.1
