Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,30:52,6,14,.429,1,3,.333,2,4,.500,2,1,3,11,1,0,5,2,15,+23
Dillon Brooks,29:49,8,13,.615,4,8,.500,0,0,,1,1,2,4,1,0,3,3,20,+15
Jonas Valančiūnas,28:52,6,13,.462,0,2,.000,0,0,,6,9,15,3,2,0,2,0,12,+10
Desmond Bane,25:52,6,11,.545,4,8,.500,2,2,1.000,1,0,1,2,2,0,2,0,18,+10
Kyle Anderson,24:22,10,14,.714,6,8,.750,1,2,.500,1,1,2,3,0,1,0,0,27,+1
Grayson Allen,29:36,5,13,.385,5,12,.417,3,4,.750,0,3,3,3,1,0,2,4,18,+1
Tyus Jones,21:43,4,7,.571,3,4,.750,1,2,.500,2,1,3,3,1,0,0,3,12,-5
Gorgui Dieng,19:08,0,2,.000,0,2,.000,2,2,1.000,3,5,8,1,1,0,1,1,2,+6
Xavier Tillman,16:57,2,4,.500,0,0,,2,2,1.000,1,2,3,3,0,0,1,3,6,+17
John Konchar,12:49,0,3,.000,0,2,.000,0,0,,2,4,6,1,1,1,0,2,0,+2
