Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,1,290,40,98,.408,16,45,.356,23,32,.719,10,47,57,24,9,5,22,20,119
CLE,0,290,48,99,.485,13,30,.433,19,30,.633,7,44,51,29,13,4,18,24,128
